2
32,32
22,20
::Tileset
dungeon
::CellInfo
0,128,576,0,0,0
0,128,576,0,1,0
0,128,576,0,2,0
0,128,576,0,3,0
0,128,576,0,4,0
0,128,576,0,5,0
0,128,576,0,6,0
0,128,576,0,7,0
0,128,576,0,8,0
0,64,544,0,9,0
0,160,544,0,10,0
0,128,576,0,11,0
0,128,576,0,12,0
0,128,576,0,13,0
0,128,576,0,14,0
0,128,576,0,15,0
0,128,576,0,16,0
0,128,576,0,17,0
0,128,576,0,18,0
0,128,576,0,19,0
0,128,576,1,0,0
0,32,480,1,1,0
0,32,480,1,2,0
0,0,576,1,3,0
0,0,576,1,4,0
0,0,576,1,5,0
0,0,576,1,6,0
0,0,576,1,7,0
0,0,576,1,8,0
0,160,544,1,9,0
0,64,544,1,10,0
0,0,576,1,11,0
0,0,576,1,12,0
0,0,576,1,13,0
0,0,576,1,14,0
0,0,576,1,15,0
0,0,576,1,16,0
0,32,480,1,17,0
0,32,480,1,18,0
0,128,576,1,19,0
0,128,576,2,0,0
0,32,480,2,1,0
0,32,480,2,2,0
0,0,576,2,3,0
0,160,544,2,4,0
0,64,544,2,5,0
0,160,544,2,6,0
0,64,544,2,7,0
0,160,544,2,8,0
0,64,544,2,9,0
0,160,544,2,10,0
0,64,544,2,11,0
0,160,544,2,12,0
0,64,544,2,13,0
0,160,544,2,14,0
0,64,544,2,15,0
0,0,576,2,16,0
0,32,480,2,17,0
0,32,480,2,18,0
0,128,576,2,19,0
0,128,576,3,0,0
0,32,480,3,1,0
0,32,480,3,2,0
0,0,576,3,3,0
0,64,544,3,4,0
0,160,544,3,5,0
0,64,544,3,6,0
0,160,544,3,7,0
0,64,544,3,8,0
0,160,544,3,9,0
0,64,544,3,10,0
0,160,544,3,11,0
0,64,544,3,12,0
0,160,544,3,13,0
0,64,544,3,14,0
0,160,544,3,15,0
0,0,576,3,16,0
0,32,480,3,17,0
0,32,480,3,18,0
0,128,576,3,19,0
0,128,576,4,0,0
0,32,480,4,1,0
0,32,480,4,2,0
0,0,576,4,3,0
0,160,544,4,4,0
0,64,544,4,5,0
0,160,544,4,6,0
0,64,544,4,7,0
0,160,544,4,8,0
0,64,544,4,9,0
0,160,544,4,10,0
0,64,544,4,11,0
0,160,544,4,12,0
0,64,544,4,13,0
0,160,544,4,14,0
0,64,544,4,15,0
0,0,576,4,16,0
0,32,480,4,17,0
0,32,480,4,18,0
0,128,576,4,19,0
0,128,576,5,0,0
0,32,480,5,1,0
0,32,480,5,2,0
0,0,576,5,3,0
0,64,544,5,4,0
0,160,544,5,5,0
0,64,544,5,6,0
0,160,544,5,7,0
0,64,544,5,8,0
0,160,544,5,9,0
0,64,544,5,10,0
0,160,544,5,11,0
0,64,544,5,12,0
0,160,544,5,13,0
0,64,544,5,14,0
0,160,544,5,15,0
0,0,576,5,16,0
0,32,480,5,17,0
0,32,480,5,18,0
0,128,576,5,19,0
0,128,576,6,0,0
0,32,480,6,1,0
0,32,480,6,2,0
0,0,576,6,3,0
0,160,544,6,4,0
0,64,544,6,5,0
0,160,544,6,6,0
0,64,544,6,7,0
0,160,544,6,8,0
0,64,544,6,9,0
0,160,544,6,10,0
0,64,544,6,11,0
0,160,544,6,12,0
0,64,544,6,13,0
0,160,544,6,14,0
0,64,544,6,15,0
0,0,576,6,16,0
0,32,480,6,17,0
0,32,480,6,18,0
0,128,576,6,19,0
0,128,576,7,0,0
0,32,480,7,1,0
0,32,480,7,2,0
0,0,576,7,3,0
0,64,544,7,4,0
0,160,544,7,5,0
0,64,544,7,6,0
0,160,544,7,7,0
0,64,544,7,8,0
0,160,544,7,9,0
0,64,544,7,10,0
0,160,544,7,11,0
0,64,544,7,12,0
0,160,544,7,13,0
0,64,544,7,14,0
0,160,544,7,15,0
