4
32,32
22,7
::Tileset
dungeon
::CellInfo
0,0,480,0,0,0
0,0,480,0,1,0
0,0,480,0,2,0
0,0,480,0,3,0
0,0,480,0,4,0
0,0,480,0,5,0
0,0,480,0,6,0
0,0,480,1,0,0
0,0,480,1,1,0
0,0,480,1,2,0
0,0,480,1,3,0
0,0,480,1,4,0
0,0,480,1,5,0
0,0,480,1,6,0
0,0,480,2,0,0
0,0,480,2,1,0
0,0,480,2,2,0
0,0,480,2,3,0
0,0,480,2,4,0
0,0,480,2,5,0
0,0,480,2,6,0
0,0,480,3,0,0
0,0,480,3,1,0
0,0,480,3,2,0
0,0,480,3,3,0
0,0,480,3,4,0
0,0,480,3,5,0
0,0,480,3,6,0
0,0,480,4,0,0
0,0,480,4,1,0
0,0,480,4,2,0
0,0,480,4,3,0
0,0,480,4,4,0
0,0,480,4,5,0
0,0,480,4,6,0
0,0,480,5,0,0
0,0,480,5,1,0
0,0,480,5,2,0
0,0,480,5,3,0
0,0,480,5,4,0
0,0,480,5,5,0
0,0,480,5,6,0
0,0,480,6,0,0
0,0,480,6,1,0
0,0,480,6,2,0
0,0,480,6,3,0
0,0,480,6,4,0
0,0,480,6,5,0
0,0,480,6,6,0
0,0,480,7,0,0
0,0,480,7,1,0
0,0,480,7,2,0
0,0,480,7,3,0
0,0,480,7,4,0
0,0,480,7,5,0
0,0,480,7,6,0
0,0,480,8,0,0
0,0,480,8,1,0
0,0,480,8,2,0
0,0,480,8,3,0
0,0,480,8,4,0
0,0,480,8,5,0
0,0,480,8,6,0
0,0,480,9,0,0
0,0,480,9,1,0
0,0,480,9,2,0
0,0,480,9,3,0
0,0,480,9,4,0
0,0,480,9,5,0
0,0,480,9,6,0
0,0,480,10,0,0
0,0,480,10,1,0
0,0,480,10,2,0
0,0,480,10,3,0
0,0,480,10,4,0
0,0,480,10,5,0
0,0,480,10,6,0
0,0,480,11,0,0
0,0,480,11,1,0
0,0,480,11,2,0
0,0,480,11,3,0
0,0,480,11,4,0
0,0,480,11,5,0
0,0,480,11,6,0
0,0,480,12,0,0
0,0,480,12,1,0
0,0,480,12,2,0
0,0,480,12,3,0
0,0,480,12,4,0
0,0,480,12,5,0
0,0,480,12,6,0
0,0,480,13,0,0
0,0,480,13,1,0
0,0,480,13,2,0
0,0,480,13,3,0
0,0,480,13,4,0
0,0,480,13,5,0
0,0,480,13,6,0
0,0,480,14,0,0
0,0,480,14,1,0
0,0,480,14,2,0
0,0,480,14,3,0
0,0,480,14,4,0
0,0,480,14,5,0
0,0,480,14,6,0
0,0,480,15,0,0
0,0,480,15,1,0
0,0,480,15,2,0
0,0,480,15,3,0
0,0,480,15,4,0
0,0,480,15,5,0
0,0,480,15,6,0
0,0,480,16,0,0
0,0,480,16,1,0
0,0,480,16,2,0
0,0,480,16,3,0
0,0,480,16,4,0
0,0,480,16,5,0
0,0,480,16,6,0
0,0,480,17,0,0
0,0,480,17,1,0
0,0,480,17,2,0
0,0,480,17,3,0
0,0,480,17,4,0
0,0,480,17,5,0
0,0,480,17,6,0
0,0,480,18,0,0
0,0,480,18,1,0
0,0,480,18,2,0
0,0,480,18,3,0
0,0,480,18,4,0
0,0,480,18,5,0
0,0,480,18,6,0
0,0,480,19,0,0
0,0,480,19,1,0
0,0,480,19,2,0
0,0,480,19,3,0
0,0,480,19,4,0
0,0,480,19,5,0
0,0,480,19,6,0
0,0,480,20,0,0
0,0,480,20,1,0
0,0,480,20,2,0
0,0,480,20,3,0
0,0,480,20,4,0
0,0,480,20,5,0
0,0,480,20,6,0
0,0,480,21,0,0
0,0,480,21,1,0
0,0,480,21,2,0
0,0,480,21,3,0
0,0,480,21,4,0
0,0,480,21,5,0
0,0,480,21,6,0
2,128,544,21,3,0
2,128,544,21,4,0
3,160,576,0,0,0
3,160,576,0,1,0
3,160,576,0,2,0
3,160,576,0,3,0
3,160,576,0,4,0
3,160,576,0,5,0
3,160,576,0,6,0
3,160,576,1,0,0
3,160,576,1,6,0
3,160,576,2,0,0
3,160,576,2,6,0
3,160,576,3,0,0
3,160,576,3,6,0
3,160,576,4,0,0
3,160,576,4,3,0
3,160,576,4,4,0
3,160,576,4,6,0
3,160,576,5,0,0
3,160,576,5,3,0
3,160,576,5,4,0
3,160,576,5,6,0
3,160,576,6,0,0
3,160,576,6,6,0
3,160,576,7,0,0
3,160,576,7,6,0
3,160,576,8,0,0
3,160,576,8,6,0
3,160,576,9,0,0
3,160,576,9,6,0
3,160,576,10,0,0
3,160,576,10,6,0
3,160,576,11,0,0
3,160,576,11,6,0
3,160,576,12,0,0
3,160,576,12,6,0
3,160,576,13,0,0
3,160,576,13,6,0
3,160,576,14,0,0
3,160,576,14,6,0
3,160,576,15,0,0
3,160,576,15,4,0
3,160,576,15,5,0
3,160,576,15,6,0
3,160,576,16,0,0
3,160,576,16,1,0
3,160,576,16,2,0
3,160,576,16,4,0
3,160,576,16,5,0
3,160,576,16,6,0
3,160,576,17,0,0
3,160,576,17,6,0
3,160,576,18,0,0
3,160,576,18,6,0
3,160,576,19,0,0
3,160,576,19,6,0
3,160,576,20,0,0
3,160,576,20,6,0
3,160,576,21,0,0
3,160,576,21,1,0
3,160,576,21,2,0
3,160,576,21,5,0
3,160,576,21,6,0
::END
